"Tag Code","Site Name","First Time Value","Count"
"3DD.0077A04FF7","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2021 2:27:16 PM","1"
"3DD.0077B2B527","BO4 - Bonneville WA Ladder Slots","5/29/2021 11:10:44 AM","1"
"3DD.0077B2B527","BO2 - Bonneville Cascades Is. Ladder","5/28/2021 5:19:40 PM","1"
"3DD.0077B3A4B8","BO1 - Bonneville Bradford Is. Ladder","5/27/2021 5:15:57 PM","1"
"3DD.0077B68917","BO4 - Bonneville WA Ladder Slots","5/27/2021 2:31:52 PM","1"
"3DD.0077B68917","BO2 - Bonneville Cascades Is. Ladder","5/27/2021 10:35:15 AM","1"
"3DD.0077ADCFC3","BO1 - Bonneville Bradford Is. Ladder","5/25/2021 3:39:20 PM","1"
"3DD.0077B70377","BO1 - Bonneville Bradford Is. Ladder","5/25/2021 1:37:18 PM","1"
"3DD.007772B03C","BO1 - Bonneville Bradford Is. Ladder","5/24/2021 9:14:33 AM","1"
"3DD.0077A01D2D","BO4 - Bonneville WA Ladder Slots","5/19/2021 12:14:46 PM","1"
"3DD.0077A01D2D","BO3 - Bonneville WA Shore Ladder/AFF","5/19/2021 11:00:13 AM","1"
"3DD.0077728A00","BO4 - Bonneville WA Ladder Slots","5/19/2021 8:42:30 AM","1"
"3DD.0077728A00","BO3 - Bonneville WA Shore Ladder/AFF","5/19/2021 7:01:10 AM","1"
"3DD.0077B0EF3A","BO4 - Bonneville WA Ladder Slots","5/15/2021 12:32:10 PM","1"
"3DD.0077733DD1","BO1 - Bonneville Bradford Is. Ladder","5/14/2021 6:45:45 PM","1"
"3DD.0077B6199B","BO4 - Bonneville WA Ladder Slots","5/14/2021 4:36:44 PM","1"
"3DD.0077B6199B","BO3 - Bonneville WA Shore Ladder/AFF","5/14/2021 3:41:18 PM","1"
"3DD.00777376AC","BO1 - Bonneville Bradford Is. Ladder","5/14/2021 12:40:00 PM","1"
"3DD.0077B6077E","BO4 - Bonneville WA Ladder Slots","5/14/2021 4:29:21 AM","1"
"3DD.0077B6077E","BO3 - Bonneville WA Shore Ladder/AFF","5/13/2021 7:40:02 PM","1"
"3DD.007773E3EE","BO4 - Bonneville WA Ladder Slots","5/13/2021 10:50:10 AM","1"
"3DD.0077B06E28","BO1 - Bonneville Bradford Is. Ladder","5/12/2021 4:41:02 PM","1"
"3D6.001842FF04","BO4 - Bonneville WA Ladder Slots","5/12/2021 4:16:37 PM","1"
"3D6.001842FF04","BO3 - Bonneville WA Shore Ladder/AFF","5/12/2021 3:01:20 PM","1"
"3DD.00775E5A5E","BO4 - Bonneville WA Ladder Slots","5/12/2021 12:08:46 PM","1"
"3DD.00775E5A5E","BO3 - Bonneville WA Shore Ladder/AFF","5/12/2021 10:48:07 AM","1"
"3DD.0077B665D8","BO1 - Bonneville Bradford Is. Ladder","5/6/2021 12:42:24 PM","1"
"3DD.0077740598","BO4 - Bonneville WA Ladder Slots","6/17/2020 5:30:52 PM","1"
"3DD.0077740598","BO3 - Bonneville WA Shore Ladder/AFF","6/17/2020 3:56:50 PM","1"
"3DD.00775D167E","BO1 - Bonneville Bradford Is. Ladder","6/14/2020 11:08:19 AM","1"
"3DD.0077AF508D","BO1 - Bonneville Bradford Is. Ladder","6/14/2020 9:49:54 AM","1"
"3DD.0077874E1B","BO4 - Bonneville WA Ladder Slots","6/10/2020 8:12:54 AM","1"
"3DD.0077874E1B","BO3 - Bonneville WA Shore Ladder/AFF","6/10/2020 6:42:57 AM","1"
"3DD.007786CE37","BO4 - Bonneville WA Ladder Slots","6/8/2020 10:12:42 AM","1"
"3DD.007786CE37","BO2 - Bonneville Cascades Is. Ladder","6/7/2020 12:29:00 PM","1"
"3DD.0077B39CC2","BO4 - Bonneville WA Ladder Slots","6/3/2020 10:19:03 AM","1"
"3DD.0077B39CC2","BO2 - Bonneville Cascades Is. Ladder","6/3/2020 7:01:40 AM","1"
"3D6.001842FCA5","BO1 - Bonneville Bradford Is. Ladder","6/3/2020 6:02:27 AM","1"
"3DD.0077866E7E","BO1 - Bonneville Bradford Is. Ladder","5/15/2020 1:34:43 PM","1"
"3DD.00779C04A2","BO1 - Bonneville Bradford Is. Ladder","5/2/2020 10:14:38 AM","1"
"3D9.1C2DDB7D7B","BO4 - Bonneville WA Ladder Slots","6/30/2019 10:05:54 AM","1"
"3D9.1C2DDB7D7B","BO3 - Bonneville WA Shore Ladder/AFF","6/30/2019 6:56:56 AM","1"
"3D6.001842FDD7","BO4 - Bonneville WA Ladder Slots","6/25/2019 7:15:03 AM","1"
"3D6.001842FDD7","BO3 - Bonneville WA Shore Ladder/AFF","6/25/2019 5:20:45 AM","1"
"3D9.1C2DDA0F09","BO4 - Bonneville WA Ladder Slots","5/31/2019 8:38:50 AM","1"
"3D9.1C2DDA0F09","BO2 - Bonneville Cascades Is. Ladder","5/31/2019 6:53:28 AM","1"
"3D6.00183BAF4A","BO4 - Bonneville WA Ladder Slots","5/20/2019 11:39:17 AM","1"
"3D6.00183BAF4A","BO3 - Bonneville WA Shore Ladder/AFF","5/20/2019 7:17:18 AM","1"
"3DD.007750B891","BO4 - Bonneville WA Ladder Slots","5/3/2019 3:50:31 PM","1"
"3DD.007750B891","BO3 - Bonneville WA Shore Ladder/AFF","5/3/2019 9:27:03 AM","1"
"3D9.1C2DDA1CDE","BO4 - Bonneville WA Ladder Slots","6/12/2018 11:34:06 AM","1"
"3D9.1C2DDA1CDE","BO2 - Bonneville Cascades Is. Ladder","6/12/2018 9:41:20 AM","1"
"3D9.1C2DDA2E62","BO4 - Bonneville WA Ladder Slots","6/3/2018 3:18:36 PM","1"
"3D9.1C2DDA2E62","BO3 - Bonneville WA Shore Ladder/AFF","6/3/2018 1:45:44 PM","1"
"3DD.0077800723","BO1 - Bonneville Bradford Is. Ladder","6/2/2018 6:16:14 AM","1"
"3DD.00778C1C7A","BO4 - Bonneville WA Ladder Slots","5/24/2018 4:14:55 PM","1"
"3DD.00778C1C7A","BO2 - Bonneville Cascades Is. Ladder","5/24/2018 2:37:35 PM","1"
